region_id,nome,latitude,longitude
2602704,Buenos Aires,-7.737539738224496,-35.347120446296834
2602803,Buíque,-8.650240634693471,-37.12279350191788
2602902,Cabo de Santo Agostinho,-8.268795290888354,-35.08700764766226
2603009,Cabrobó,-8.38604305638206,-39.329982191987824
2603108,Cachoeirinha,-8.484995697232051,-36.290806193792776
2603207,Caetés,-8.80446422373279,-36.65950258061335
2603306,Calçado,-8.751132083140869,-36.321708423483805
2603405,Calumbi,-8.003043049974767,-38.07843472939074
2603454,Camaragibe,-7.987939359203534,-34.996238465633475
2603504,Camocim de São Félix,-8.349543658234476,-35.77103260671273
2603603,Camutanga,-7.433325774341815,-35.29852416048255
2603702,Canhotinho,-8.893915528712329,-36.17639770343901
2603801,Capoeiras,-8.685608897260407,-36.59943577825575
2603900,Carnaíba,-7.79681820146767,-37.72702967705858
2603926,Carnaubeira da Penha,-8.409310429192471,-38.72135558680152
2604007,Carpina,-7.819405684836426,-35.30616035109129
2604106,Caruaru,-8.180027117086269,-36.0169321618356
2604155,Casinhas,-7.756022814219823,-35.72090029460467
2604205,Catende,-8.676059607038969,-35.73218967371857
2604304,Cedro,-7.74366617637513,-39.20419693786875
2604403,Chã de Alegria,-7.999054244920711,-35.22200123646729
2604502,Chã Grande,-8.230347840511282,-35.474577454034126
2604601,Condado,-7.596889149397841,-35.0994065612604
2604700,Correntes,-9.115118148629609,-36.33892457851426
2604809,Cortês,-8.432786244963559,-35.529472544997226
2604908,Cumaru,-8.039941171236192,-35.72077376585971
2605004,Cupira,-8.58246270152335,-35.932172093728944
2605103,Custódia,-8.173502408208316,-37.68126075378612
2605152,Dormentes,-8.495742960385826,-40.62002959515665
2605202,Escada,-8.370010003438148,-35.264837344710386
2605301,Exu,-7.515741744247546,-39.74832819063227
2605400,Feira Nova,-7.952570050539606,-35.38289545259575
2605459,Fernando de Noronha,-3.8587024100232905,-32.42862968411866
2605509,Ferreiros,-7.478401355983375,-35.2456319513649
2605608,Flores,-7.93964847865826,-37.894739016352844
2605707,Floresta,-8.566971887497116,-38.310635532491276
2605806,Frei Miguelinho,-7.934400286407729,-35.8846932714665
2605905,Gameleira,-8.612372546539968,-35.393352864423555
2606002,Garanhuns,-8.928817446434053,-36.50037884573037
2606101,Glória do Goitá,-8.012534951767776,-35.33801299188625
2606200,Goiana,-7.596943281676877,-34.942860464655304
2606309,Granito,-7.78804453441922,-39.694989017866774
2606408,Gravatá,-8.19964151748901,-35.5636005623479
2606507,Iati,-9.143235698309882,-36.901135921894415
2606606,Ibimirim,-8.585519268635606,-37.610622923006126
2606705,Ibirajuba,-8.613423470353867,-36.20152361212647
2606804,Igarassu,-7.817546443843124,-34.960307170336556
2606903,Iguaracy,-7.84513668347014,-37.40157259626998
2607000,Inajá,-8.805709202652249,-37.83658976788736
2607109,Ingazeira,-7.713564119746375,-37.416052165498975
2607208,Ipojuca,-8.437381623218483,-35.088901811019326
2607307,Ipubi,-7.497964055824315,-40.217369745002124
2607406,Itacuruba,-8.749228337683489,-38.72875652035022
2607505,Itaíba,-8.983912094704568,-37.29611401005268
2607604,Ilha de Itamaracá,-7.759991557310791,-34.854223766026635
2607653,Itambé,-7.449968250062812,-35.13377122879482
2607703,Itapetim,-7.398874739611357,-37.142963986662814
2607752,Itapissuma,-7.744977798537909,-34.90686077139553
2607802,Itaquitinga,-7.686433155751972,-35.032857849906826
2607901,Jaboatão dos Guararapes,-8.152486164180095,-35.003431176404774
2607950,Jaqueira,-8.744377972942631,-35.80874882179632
2608008,Jataúba,-8.05638223640076,-36.53437825515532
2608057,Jatobá,-9.207554413325804,-38.213653372567755
2608107,João Alfredo,-7.8607958751109175,-35.591523505218206
2608206,Joaquim Nabuco,-8.562722521786439,-35.545495565193114
2608255,Jucati,-8.744408748232129,-36.45908960165635
2608305,Jupi,-8.714452075997361,-36.39442506878814
2608404,Jurema,-8.754631554599952,-36.14248798936136
2608453,Lagoa do Carro,-7.853571324451778,-35.33706077548355
2608503,Lagoa de Itaenga,-7.910143084375959,-35.29478459983342
2608602,Lagoa do Ouro,-9.161166095100464,-36.46487878224863
2608701,Lagoa dos Gatos,-8.681811375068747,-35.894947711183256
2608750,Lagoa Grande,-8.77737389475509,-40.222844339747326
2608800,Lajedo,-8.67818279134645,-36.28628613613446
2608909,Limoeiro,-7.847505292069213,-35.448132790033135
2609006,Macaparana,-7.5283014800395,-35.44947061505566
2609105,Machados,-7.7030838126008305,-35.50093698847634
2609154,Manari,-8.893750898367228,-37.55530660729213
2609204,Maraial,-8.834688443793295,-35.76166358352983
2609303,Mirandiba,-8.157066030661388,-38.73665071458855
2609402,Moreno,-8.143742580796925,-35.1461767173186
2609501,Nazaré da Mata,-7.736519607588133,-35.23370434530414
2609600,Olinda,-7.992888718150448,-34.865565325226406
2609709,Orobó,-7.7062965755670785,-35.59893732606952
2609808,Orocó,-8.47254409070271,-39.59118095258455
2609907,Ouricuri,-7.965923090930645,-40.16469752329128
2610004,Palmares,-8.656638743091104,-35.630616281183066
2610103,Palmeirina,-9.011317965226153,-36.27875577381274
2610202,Panelas,-8.664982362807464,-36.04894884650412
2610301,Paranatama,-8.89443792828475,-36.705932345896926
2610400,Parnamirim,-8.159924817182409,-39.77028836787301
2610509,Passira,-8.012416961601623,-35.546461280709764
2610608,Paudalho,-7.905658264754213,-35.15532637857238
2610707,Paulista,-7.9282249120233566,-34.88372869049994
2610806,Pedra,-8.696989202514242,-36.90007134475898
2610905,Pesqueira,-8.391252761581814,-36.73526141130769
2611002,Petrolândia,-8.899060843813748,-38.308112013882855
2611101,Petrolina,-9.01958189665561,-40.5722371156116
2611200,Poção,-8.225705068606052,-36.71384619741036
2611309,Pombos,-8.18158196970193,-35.387643147487736
2611408,Primavera,-8.326341521690566,-35.39163516760639
2611507,Quipapá,-8.835824680391337,-36.02883211920862
2611533,Quixaba,-7.717619972906128,-37.850174845791415
2611606,Recife,-8.039358679717129,-34.933173176858844
2611705,Riacho das Almas,-8.081139224640683,-35.88253917021837
2611804,Ribeirão,-8.504774058025742,-35.36703259669157
2611903,Rio Formoso,-8.674972283838319,-35.217970893795616
2612000,Sairé,-8.302295063841196,-35.68454845831805
2612109,Salgadinho,-7.916037528524283,-35.59371131779114
2612208,Salgueiro,-8.129540762838122,-39.08960475201138
2612307,Saloá,-8.991616551208418,-36.73886733905213
2612406,Sanharó,-8.364877371668321,-36.54958956890488
2612455,Santa Cruz,-8.291078561235802,-40.30222224821723
2612471,Santa Cruz da Baixa Verde,-7.849829886726517,-38.175727832801364
2612505,Santa Cruz do Capibaribe,-7.889503415896568,-36.32498211931705
2612554,Santa Filomena,-8.223323782371798,-40.571119139633296
2612604,Santa Maria da Boa Vista,-8.629793849697858,-39.914422686365874
2612703,Santa Maria do Cambucá,-7.8250394552855775,-35.88296148713456
2612802,Santa Terezinha,-7.430861640410671,-37.43644240162961
2612901,São Benedito do Sul,-8.809886006581353,-35.906696914119415
2613008,São Bento do Una,-8.535799246997762,-36.45013068985837
2613107,São Caitano,-8.328295566707384,-36.14852196716161
2613206,São João,-8.879501259993862,-36.37770665111569
2613305,São Joaquim do Monte,-8.454173527664278,-35.84406135550895
2613404,São José da Coroa Grande,-8.865663450806341,-35.18478948967828
2613503,São José do Belmonte,-7.865841182867809,-38.7456234132413
2613602,São José do Egito,-7.526961676023737,-37.27396136307961
2613701,São Lourenço da Mata,-8.023503915444604,-35.10398948594469
2613800,São Vicente Férrer,-7.605139408323254,-35.489617175257806
2613909,Serra Talhada,-8.036093262026508,-38.370065362218114
2614006,Serrita,-7.850378399746171,-39.381617892547006
2614105,Sertânia,-8.21039831813731,-37.337271768665246
2614204,Sirinhaém,-8.571805841107638,-35.17189275279615
2614303,Moreilândia,-7.6190309990920335,-39.52276818049593
2614402,Solidão,-7.585571677434465,-37.65148268533182
2614501,Surubim,-7.89097481357813,-35.754048214087014
2614600,Tabira,-7.5776667104648485,-37.51340849308069
2614709,Tacaimbó,-8.348220622441048,-36.27049800080096
2614808,Tacaratu,-8.956683910133933,-38.076478704770814
2614857,Tamandaré,-8.745555656510758,-35.22993214172177
2615003,Taquaritinga do Norte,-7.869048418983297,-36.13100000324875
2615102,Terezinha,-9.077793989583995,-36.630212307154274
2615201,Terra Nova,-8.156852112123492,-39.39785924656158
2615300,Timbaúba,-7.534811952499035,-35.34134482648675
2615409,Toritama,-7.998652601935216,-36.0561384714748
2615508,Tracunhaém,-7.761363007788876,-35.16187513572359
2615607,Trindade,-7.727857057823863,-40.29498430504143
2615706,Triunfo,-7.848790170958362,-38.06694070267013
2615805,Tupanatinga,-8.68272427655698,-37.280581629811785
2615904,Tuparetama,-7.68607652009436,-37.2643093901919
2616001,Venturosa,-8.615094142797368,-36.80470834702347
2616100,Verdejante,-7.975523160114697,-38.989887864684114
2616183,Vertente do Lério,-7.777429985936548,-35.81551827951065
2616209,Vertentes,-7.88977128816733,-35.98257371715051
2616308,Vicência,-7.659583442076509,-35.35715902530906
2616407,Vitória de Santo Antão,-8.149774256785216,-35.28704567790641
2616506,Xexéu,-8.836758457232238,-35.653807274826065
2700102,Água Branca,-9.266541492368448,-37.898444826726546
2700201,Anadia,-9.66271996632409,-36.31373147197111
2700300,Arapiraca,-9.749263287137778,-36.64089453535629
2700409,Atalaia,-9.505141933603548,-36.072793649188725
2700508,Barra de Santo Antônio,-9.382199568547454,-35.56427813004771
2700607,Barra de São Miguel,-9.812793137248688,-35.945798124346645
2700706,Batalha,-9.706514620832793,-37.10105045823868
2700805,Belém,-9.55525347249602,-36.49324042492193
2700904,Belo Monte,-9.816987473108988,-37.18860186916246
2701001,Boca da Mata,-9.66888944890247,-36.17810138685164
2701100,Branquinha,-9.223111501645302,-36.04196475109999
2701209,Cacimbinhas,-9.446519322664592,-36.92185292051589
2701308,Cajueiro,-9.393383040267489,-36.16014850131968
2701357,Campestre,-8.892691569271562,-35.54054324025751
2701407,Campo Alegre,-9.815109684980174,-36.282621791372
2701506,Campo Grande,-9.966769342104387,-36.746363408971845
2701605,Canapi,-9.125532135258926,-37.52860506779959
2701704,Capela,-9.346114587769826,-36.09328225817033
2701803,Carneiros,-9.461935145613813,-37.365744690841524
2701902,Chã Preta,-9.242963338882207,-36.28127452306615
2702009,Coité do Nóia,-9.630282275824625,-36.58148557404155
2702108,Colônia Leopoldina,-8.942555722862675,-35.76055490338967
2702207,Coqueiro Seco,-9.641962425835787,-35.80871821166603
2702306,Coruripe,-10.082485726251214,-36.23063326803171
2702355,Craíbas,-9.629512990856925,-36.78829086103938
2702405,Delmiro Gouveia,-9.397687677858148,-38.04675733139971
2702504,Dois Riachos,-9.383666327011364,-37.06997588525286
2702553,Estrela de Alagoas,-9.393711120000091,-36.77066471838415
2702603,Feira Grande,-9.88935618580325,-36.663370836592435
2702702,Feliz Deserto,-10.283708139699812,-36.33533277260623
2702801,Flexeiras,-9.245045968673296,-35.76384967701409
2702900,Girau do Ponciano,-9.79340907240831,-36.84950931988569
2703007,Ibateguara,-8.954496554404246,-35.89620198916881
2703106,Igaci,-9.543905145064953,-36.68111431798861
2703205,Igreja Nova,-10.139759149699834,-36.6201547957821
2703304,Inhapi,-9.271682105525072,-37.692076822689884
2703403,Jacaré dos Homens,-9.652294379488167,-37.22778037345746
2703502,Jacuípe,-8.884212922124691,-35.44722795833326
2703601,Japaratinga,-9.084078152000895,-35.29786863207662
2703700,Jaramataia,-9.657536869713278,-36.99349283818371
2703759,Jequiá da Praia,-9.921347602641214,-36.09759726442488
2703809,Joaquim Gomes,-9.079089815206174,-35.77944606536069
2703908,Jundiá,-8.961872070244075,-35.536790479584425
2704005,Junqueiro,-9.856992863552255,-36.44142747081352
2704104,Lagoa da Canoa,-9.797816501171846,-36.73515081841102
2704203,Limoeiro de Anadia,-9.731878260195424,-36.4670866062246
2704302,Maceió,-9.521907849726908,-35.71113322917342
2704401,Major Isidoro,-9.542681987935111,-37.0105605157673
2704500,Maragogi,-8.951360584870214,-35.26943314179745
2704609,Maravilha,-9.243991821876836,-37.398838282431626
2704708,Marechal Deodoro,-9.715031851477438,-35.90968627046226
2704807,Maribondo,-9.559468346756903,-36.29555833912912
2704906,Mar Vermelho,-9.473480300352712,-36.4024206275368
2705002,Mata Grande,-9.052342560017745,-37.75670922920375
2705101,Matriz de Camaragibe,-9.104880148019008,-35.58161754700633
2705200,Messias,-9.343625815968835,-35.81250718239916
2705309,Minador do Negrão,-9.336587530619466,-36.86359511238057
2705408,Monteirópolis,-9.600282601970164,-37.29576815120888
2705507,Murici,-9.290726838604364,-35.92398464979886
2705606,Novo Lino,-8.962411794560174,-35.62889160199373
2705705,Olho d'Água das Flores,-9.532873433260276,-37.257480069076344
2705804,Olho d'Água do Casado,-9.435436833935848,-37.81282318078099
2705903,Olho d'Água Grande,-10.055874243188423,-36.79316291076735
2706000,Olivença,-9.489072202559916,-37.17741361620577
2706109,Ouro Branco,-9.127406576455938,-37.36410758295878
2706208,Palestina,-9.688986045931665,-37.30298491304275
2706307,Palmeira dos Índios,-9.418194526001628,-36.60590036494579
2706406,Pão de Açúcar,-9.670593998273029,-37.48567133419318
2706422,Pariconha,-9.240663912890401,-38.04708925414759
2706448,Paripueira,-9.435326006522667,-35.59401424321503
2706505,Passo de Camaragibe,-9.256247128529658,-35.49959026042272
2706604,Paulo Jacinto,-9.378002220543925,-36.4101781331702
2706703,Penedo,-10.230944070604622,-36.48253890855381
2706802,Piaçabuçu,-10.387173909688961,-36.40243316921473
2706901,Pilar,-9.61499221175861,-36.00414373208472
2707008,Pindoba,-9.47614569794909,-36.285079156168344
2707107,Piranhas,-9.525801303917785,-37.72530818987528
2707206,Poço das Trincheiras,-9.29793620092299,-37.319262673466724
2707305,Porto Calvo,-9.02576323191854,-35.427299954202624
2707404,Porto de Pedras,-9.143147984346305,-35.406660956374
2707503,Porto Real do Colégio,-10.119464489170605,-36.73576670334889
2707602,Quebrangulo,-9.302524530413766,-36.46110756893417
2707701,Rio Largo,-9.480077769741271,-35.864475672932066
2707800,Roteiro,-9.869194508841558,-35.980379085929556
2707909,Santa Luzia do Norte,-9.611718667870266,-35.82919109191651
2708006,Santana do Ipanema,-9.358160278790292,-37.21090712248408
2708105,Santana do Mundaú,-9.130203636240227,-36.190938664386096
2708204,São Brás,-10.108086512814271,-36.861613753915464
2708303,São José da Laje,-8.987485199109068,-36.03925598579591
2708402,São José da Tapera,-9.53301026180488,-37.49027529209807
2708501,São Luís do Quitunde,-9.249112751462523,-35.634140386027866
2708600,São Miguel dos Campos,-9.773312899229596,-36.10044879995136
2708709,São Miguel dos Milagres,-9.230487837446134,-35.40709137020913
2708808,São Sebastião,-9.963660704878277,-36.55006669220983
2708907,Satuba,-9.578467322808601,-35.845645957318
2708956,Senador Rui Palmeira,-9.390639847838068,-37.51296961633854
2709004,Tanque d'Arca,-9.557217919052604,-36.423101403419636
2709103,Taquarana,-9.624380447578949,-36.494686942729935
2709152,Teotônio Vilela,-9.964671564029873,-36.37142901125354
2709202,Traipu,-9.89641283286243,-36.96920456840772
2709301,União dos Palmares,-9.120635123259271,-36.014631455368644
2709400,Viçosa,-9.35933740302288,-36.26538875621807
2800100,Amparo do São Francisco,-10.165132460806793,-36.92114504718768
2800209,Aquidabã,-10.26085712007315,-37.06406714282203
2800308,Aracaju,-10.995100931427142,-37.09456843457487
2800407,Arauá,-11.260365253353815,-37.58985112503822
2800506,Areia Branca,-10.787306641617235,-37.331236024928586
2800605,Barra dos Coqueiros,-10.851201740165951,-36.968824568582264
2800670,Boquim,-11.120694491092085,-37.59781090863364
2800704,Brejo Grande,-10.477299810866054,-36.47392450738852
2801009,Campo do Brito,-10.76552911198889,-37.501215547783644
2801108,Canhoba,-10.148227660629754,-37.00100077504426
2801207,Canindé de São Francisco,-9.709323723069424,-37.91765393494358
2801306,Capela,-10.468895993441565,-37.036419414213235
2801405,Carira,-10.36336080950221,-37.71033354829283
2801504,Carmópolis,-10.662655629221454,-36.96943267985744
2801603,Cedro de São João,-10.266006927927714,-36.89922914941254
2801702,Cristinápolis,-11.482456610089805,-37.731201153783665
2801900,Cumbe,-10.348854587478582,-37.19496791477453
2802007,Divina Pastora,-10.675447850112073,-37.157290583935705
2802106,Estância,-11.249440320657978,-37.397799465509685
2802205,Feira Nova,-10.282285661416704,-37.32947986776172
2802304,Frei Paulo,-10.522387751672836,-37.58978832149262
2802403,Gararu,-10.026304819198852,-37.20272085058121
2802502,General Maynard,-10.692789153926165,-36.97160131455331
2802601,Gracho Cardoso,-10.221655193594563,-37.21909248643093
2802700,Ilha das Flores,-10.45614972819551,-36.55467835402464
2802809,Indiaroba,-11.475399315720765,-37.52857483646931
2802908,Itabaiana,-10.686029423793224,-37.42155485658449
2803005,Itabaianinha,-11.259321500720873,-37.779783263977585
2803104,Itabi,-10.106049288330588,-37.14330388744662
2803203,Itaporanga d'Ajuda,-11.057767627360368,-37.318488675037756
2803302,Japaratuba,-10.553446064507042,-36.90307667889788
2803401,Japoatã,-10.436241852701983,-36.78871164353715
2803500,Lagarto,-10.902923349401473,-37.66383101512722
2803609,Laranjeiras,-10.804361918115443,-37.186440785125384
2803708,Macambira,-10.660442719613172,-37.59659711347243
2803807,Malhada dos Bois,-10.329312655281743,-36.944233848226055
2803906,Malhador,-10.672523410444274,-37.288949968179004
2804003,Maruim,-10.730187716137245,-37.10458971632559
2804102,Moita Bonita,-10.594188590441155,-37.3396183872371
2804201,Monte Alegre de Sergipe,-10.064326023071791,-37.61622680487103
2804300,Muribeca,-10.383818157022347,-36.9590918277839
2804409,Neópolis,-10.348360949935088,-36.66022872668626
2804458,Nossa Senhora Aparecida,-10.358080891788527,-37.50505890608789
2804508,Nossa Senhora da Glória,-10.177393989704411,-37.52754523565674
2804607,Nossa Senhora das Dores,-10.466481446370564,-37.24070735400913
2804706,Nossa Senhora de Lourdes,-10.076631743418243,-37.01464012615202
2804805,Nossa Senhora do Socorro,-10.863972382143446,-37.1460700456155
2804904,Pacatuba,-10.519508023912465,-36.6466575846808
2805000,Pedra Mole,-10.624508165328528,-37.67891158673182
2805109,Pedrinhas,-11.205332684379721,-37.658232923985885
2805208,Pinhão,-10.562512349486097,-37.757847700917324
2805307,Pirambu,-10.6537051232657,-36.80455409228245
2805406,Poço Redondo,-9.849888923044851,-37.70874798403511
2805505,Poço Verde,-10.800818964033692,-38.12731532634441
2805604,Porto da Folha,-9.913879175327928,-37.422540697410895
2805703,Propriá,-10.245202805372202,-36.80347717361188
2805802,Riachão do Dantas,-11.033418331811582,-37.801183463354135
2805901,Riachuelo,-10.730476445910806,-37.22532742261044
2806008,Ribeirópolis,-10.504246052156857,-37.429270680826214
2806107,Rosário do Catete,-10.682424941113155,-37.03539292766794
2806206,Salgado,-11.062468019272997,-37.48018268301824
2806305,Santa Luzia do Itanhy,-11.361304543051428,-37.50750606354113
2806404,Santana do São Francisco,-10.287564358812407,-36.637174872422165
2806503,Santa Rosa de Lima,-10.632330053654371,-37.23612386950645
2806602,Santo Amaro das Brotas,-10.773184988547714,-36.98170986414265
2806701,São Cristóvão,-10.962902929715556,-37.22037712841322
2806800,São Domingos,-10.782463237038447,-37.57508122739026
2806909,São Francisco,-10.334852459267996,-36.86694429120587
2807006,São Miguel do Aleixo,-10.400484086131407,-37.36280847039177
2807105,Simão Dias,-10.756197723111361,-37.82773359626836
2807204,Siriri,-10.574683115453341,-37.12514951933871
2807303,Telha,-10.192891450045826,-36.88917547561173
2807402,Tobias Barreto,-11.042064893910682,-38.003153609271
2807501,Tomar do Geru,-11.370608660714419,-37.87549309282019
2807600,Umbaúba,-11.398151488162457,-37.662622274603386
2900108,Abaíra,-13.296186480025115,-41.743010090011445
2900207,Abaré,-8.833563905121808,-39.31760177689524
2900306,Acajutiba,-11.664778452269447,-38.000391341258634
2900355,Adustina,-10.562161898308851,-38.03743585484403
2900405,Água Fria,-11.822955273285508,-38.71088199876014
2900504,Érico Cardoso,-13.400146234261495,-42.067160879031036
2900603,Aiquara,-14.091144575751661,-39.881422685492645
2900702,Alagoinhas,-12.112908302016269,-38.4024820425548
2900801,Alcobaça,-17.46921067807996,-39.40941504304031
2900900,Almadina,-14.700928721268603,-39.6641993350562
2901007,Amargosa,-13.040612463662608,-39.62669873868198
2901106,Amélia Rodrigues,-12.421395144918955,-38.72027162989558
2901155,América Dourada,-11.405708354050867,-41.522581971234914
2901205,Anagé,-14.58995770998008,-40.9281465330547
2901304,Andaraí,-12.73338399397178,-41.21507901276238
2901353,Andorinha,-10.28074055255814,-39.871828411356226
2901403,Angical,-11.996588212908595,-44.64749304771053
2901502,Anguera,-12.183231140876531,-39.19250272828683
2901601,Antas,-10.406933357176431,-38.29381497316041
2901700,Antônio Cardoso,-12.379551592723747,-39.14778840456084
2901809,Antônio Gonçalves,-10.601666208308222,-40.36362436923786
2901908,Aporá,-11.730923534794128,-38.19328670133462
2901957,Apuarema,-13.821553868108072,-39.750670163940335
2902005,Aracatu,-14.371190866969643,-41.37457852867772
2902054,Araçás,-12.172846269663019,-38.21300188368909
2902104,Araci,-11.212613361804666,-39.06432603172646
2902203,Aramari,-12.051094562796168,-38.52535956525628
2902252,Arataca,-15.242939560793863,-39.41111111429123
2902302,Aratuípe,-13.08431135152305,-39.06912775074648
2902401,Aurelino Leal,-14.362562988326577,-39.47799548986896
2902500,Baianópolis,-12.656901729832034,-44.44051145940052
2902609,Baixa Grande,-11.964700584260148,-40.15237009995375
2902658,Banzaê,-10.617284238720494,-38.65484035850141
2902708,Barra,-11.03050935980031,-43.366004501369275
2902807,Barra da Estiva,-13.650736367597126,-41.09766114400102
2902906,Barra do Choça,-14.912967093886408,-40.58095818118214
2903003,Barra do Mendes,-11.950538019710352,-42.10940965692225
2903102,Barra do Rocha,-14.103771300138137,-39.58848833788966
2903201,Barreiras,-12.012822016337106,-45.542542434146085
2903235,Barro Alto,-11.848178851822816,-41.83674340205169
2903276,Barrocas,-11.5380861478369,-39.094776406392874
2903300,Barro Preto,-14.77669837466618,-39.44472517136835
2903409,Belmonte,-15.935340406220806,-39.177314821902804
2903508,Belo Campo,-14.999258819875553,-41.20372326451303
2903607,Biritinga,-11.585134113705235,-38.792730975142554
2903706,Boa Nova,-14.360231908848698,-40.22974016613413
2903805,Boa Vista do Tupim,-12.770057760266525,-40.670249602668264
2903904,Bom Jesus da Lapa,-13.276757251117276,-43.293375946451896
2903953,Bom Jesus da Serra,-14.389679285984053,-40.57857629426749
2904001,Boninal,-12.7771412308991,-41.802432610967905
2904050,Bonito,-11.969723426768113,-41.32062386808429
2904100,Boquira,-12.740788431176396,-42.72239283790008
2904209,Botuporã,-13.326158591331705,-42.534637879952406
2904308,Brejões,-13.075125392204253,-39.85074757485273
2904407,Brejolândia,-12.499379633262967,-43.82471422965769
2904506,Brotas de Macaúbas,-12.089025389805977,-42.44743956421343
2904605,Brumado,-14.168001207571237,-41.68880508211444
2904704,Buerarema,-14.996725616436184,-39.269051639324196
2904753,Buritirama,-10.58838515460782,-43.667668999786216
2904803,Caatiba,-14.995514157861777,-40.36351688745013
2904852,Cabaceiras do Paraguaçu,-12.56379206336259,-39.192727580433086
2904902,Cachoeira,-12.646659822029866,-38.88502876762644
2905008,Caculé,-14.481919118137032,-42.28581535456518
2905107,Caém,-11.14316307533692,-40.29086677754841
2905156,Caetanos,-14.313149878617184,-40.92746605154325
2905206,Caetité,-13.947959797056559,-42.476667094431576
2905305,Cafarnaum,-11.733692386898937,-41.5013499726542
2905404,Cairu,-13.506806557129284,-38.98337669579611
2905503,Caldeirão Grande,-11.039797956848403,-40.221869781063575
2905602,Camacan,-15.444109263631649,-39.51861518774071
2905701,Camaçari,-12.666078839555318,-38.207227973621464
2905800,Camamu,-14.01216938502534,-39.16415072174257
2905909,Campo Alegre de Lourdes,-9.561767809820095,-43.15904239846564
2906006,Campo Formoso,-10.251049800422148,-40.728935229689476
2906105,Canápolis,-13.096576681674408,-44.203603387248585
2906204,Canarana,-11.752604332258088,-41.69933121547986
2906303,Canavieiras,-15.650874887318613,-39.10833444396422
2906402,Candeal,-11.870994349650214,-39.190155823070654
2906501,Candeias,-12.67773002514599,-38.48106951595248
2906600,Candiba,-14.40418621700122,-42.8315880780287
2906709,Cândido Sales,-15.355108751263183,-41.26938876547267
2906808,Cansanção,-10.726862532497845,-39.47318751901788
2906824,Canudos,-10.005568844952395,-38.9943573331488
2906857,Capela do Alto Alegre,-11.672101082234832,-39.82556297729774
2906873,Capim Grosso,-11.306157181311105,-39.99562734625757
2906899,Caraíbas,-14.626232016177026,-41.283692117890986
2906907,Caravelas,-17.657343186499595,-39.6891224925112
2907004,Cardeal da Silva,-12.043312670765415,-37.938481970649526
2907103,Carinhanha,-14.020306531341019,-43.84886143723446
2907202,Casa Nova,-9.240328827764596,-41.33648088536821
2907301,Castro Alves,-12.731448961342066,-39.36412670527173
2907400,Catolândia,-12.273371924901381,-44.69716454555541
2907509,Catu,-12.330601039945925,-38.41260181832909
2907558,Caturama,-13.233617792850922,-42.319012762445396
2907608,Central,-11.150928936040716,-42.11241819236676
2907707,Chorrochó,-9.272311945370891,-39.189450666783635
2907806,Cícero Dantas,-10.506901132693956,-38.45474457113513
2907905,Cipó,-11.107719178008098,-38.52259660286736
2908002,Coaraci,-14.631880558188392,-39.593427362885635
2908101,Cocos,-14.496908287970063,-45.220032701298074
2908200,Conceição da Feira,-12.505139369219497,-39.0000307311248
2908309,Conceição do Almeida,-12.85982344450357,-39.24551613378683
2908408,Conceição do Coité,-11.524444905331695,-39.24979542070605
2908507,Conceição do Jacuípe,-12.337664343048873,-38.73932863777446
2908606,Conde,-11.827484522088552,-37.677422968166056
2908705,Condeúba,-14.921221101570389,-42.051031179347824
2908804,Contendas do Sincorá,-13.838075803234622,-41.09394739595409
2908903,Coração de Maria,-12.210839035903835,-38.783290170569956
2909000,Cordeiros,-15.040998650537222,-41.908714162570355
2909109,Coribe,-13.814471409970867,-44.37664390278081
2909208,Coronel João Sá,-10.280704976005982,-37.93614659928007
2909307,Correntina,-13.46688785095684,-45.39538021150649
2909406,Cotegipe,-11.711041356203792,-44.327953161237176
2909505,Cravolândia,-13.424517274732228,-39.784045613914714
2909604,Crisópolis,-11.518447772764729,-38.17224892944705
2909703,Cristópolis,-12.194253977673362,-44.25941673192614
2909802,Cruz das Almas,-12.682643138839868,-39.11837058674919
2909901,Curaçá,-9.222516096640293,-39.65154902260879
2910008,Dário Meira,-14.404916022926498,-39.987629578699305
2910057,Dias d'Ávila,-12.601955289182664,-38.28117373727253
2910107,Dom Basílio,-13.855989467693762,-41.712370552074965
2910206,Dom Macedo Costa,-12.912299866000426,-39.17421116132903
2910305,Elísio Medrado,-12.935925064071737,-39.526574529572464
2910404,Encruzilhada,-15.594679092113145,-41.000005012736025
2910503,Entre Rios,-12.064722773048686,-38.04783821395596
2910602,Esplanada,-11.930320569082422,-37.88561033486937
2910701,Euclides da Cunha,-10.464267221612644,-38.915704451441265
2910727,Eunápolis,-16.29864846442313,-39.60615619756614
2910750,Fátima,-10.59510180121697,-38.20230061776794
2910776,Feira da Mata,-14.131574257086132,-44.23245416117435
2910800,Feira de Santana,-12.193449139237808,-39.03437469303842
2910859,Filadélfia,-10.72298439008794,-40.13766341194036
2910909,Firmino Alves,-14.931264842380815,-39.91112324891292
2911006,Floresta Azul,-14.842371988139453,-39.7169918705741
2911105,Formosa do Rio Preto,-11.01423527653403,-45.74533042745317
2911204,Gandu,-13.788104573747448,-39.482552211677415
2911253,Gavião,-11.508203238117977,-39.75715690507642
2911303,Gentio do Ouro,-11.410272684467927,-42.605330729314176
2911402,Glória,-9.22937952445482,-38.44426543569774
2911501,Gongogi,-14.280030667839105,-39.5829243753026
2911600,Governador Mangabeira,-12.583373393403788,-39.07145009387126
2911659,Guajeru,-14.558811480627094,-41.98625318574193
